point 0,(0.340081,0.168119,0.955305);
point 1,(0.360523,0.161915,0.925027);
point 2,(0.353194,0.156707,0.889079);
point 3,(0.322387,0.155545,0.868518);
point 4,(0.286149,0.15911,0.87539);
point 5,(0.265707,0.165314,0.905668);
point 6,(0.273036,0.170523,0.941616);
point 7,(0.303843,0.171685,0.962177);
point 8,(0.318104,-0.150355,1.00695);
point 9,(0.338546,-0.156559,0.976674);
point 10,(0.331217,-0.161767,0.940726);
point 11,(0.300411,-0.162929,0.920165);
point 12,(0.264172,-0.159363,0.927037);
point 13,(0.243731,-0.153159,0.957315);
point 14,(0.25106,-0.147951,0.993263);
point 15,(0.281866,-0.146789,1.01382);
plane 0,8,9,1;
plane 1,9,10,2;
plane 2,10,11,3;
plane 3,11,12,4;
plane 4,12,13,5;
plane 5,13,14,6;
plane 6,14,15,7;
plane 8,0,7,15;
