point 0,(0.34804,0.0296393,1.08726);
point 1,(0.321539,0.0332576,1.075);
point 2,(0.302516,0.0551782,1.02613);
point 3,(0.348961,0.0584349,0.981298);
point 4,(0.331938,0.0362112,0.990357);
point 5,(0.321967,0.0189257,1.01198);
point 6,(0.32172,0.0112099,1.04037);
point 7,(0.331264,0.0151313,1.06793);
point 8,(0.351618,0.00746581,1.06825);
point 9,(0.356975,-0.00206731,1.04094);
point 10,(0.362676,0.00359451,1.01263);
point 11,(0.367193,0.022934,0.990922);
point 12,(0.369316,0.0507693,0.981624);
point 13,(0.388377,0.0580548,0.98916);
point 14,(0.400207,0.0355528,1.00397);
point 15,(0.400797,0.0181654,1.0277);
point 16,(0.389989,0.0105515,1.05399);
point 17,(0.370679,0.0147512,1.07579);
point 18,(0.37728,0.03272,1.08612);
point 19,(0.401423,0.0416744,1.07188);
point 20,(0.414,0.054103,1.04837);
point 21,(0.411641,0.0666757,1.02187);
point 22,(0.394978,0.0760236,0.999491);
point 23,(0.368476,0.0796419,0.987231);
point 24,(0.385253,0.0941498,1.00656);
point 25,(0.394797,0.0980713,1.03412);
point 26,(0.39455,0.0903555,1.06251);
point 27,(0.384579,0.07307,1.08414);
point 28,(0.367555,0.0508463,1.09319);
point 29,(0.347201,0.0585119,1.09287);
point 30,(0.349324,0.0863472,1.08357);
point 31,(0.353841,0.105687,1.06186);
point 32,(0.359542,0.111349,1.03355);
point 33,(0.364899,0.101815,1.00624);
point 34,(0.345838,0.09453,0.998703);
point 35,(0.326527,0.0987297,1.0205);
point 36,(0.315719,0.0911158,1.04679);
point 37,(0.31631,0.0737284,1.07052);
point 38,(0.32814,0.0512264,1.08533);
point 39,(0.304876,0.0426055,1.05263);
point 40,(0.315093,0.0676068,1.00261);
point 41,(0.339236,0.0765612,0.988372);
plane 41,23,3;
plane 41,3,4,40;
plane 2,40,4,5;
plane 2,5,6,39;
plane 1,39,6,7;
plane 7,0,1;
plane 8,0,7;
plane 6,9,8,7;
plane 6,5,10,9;
plane 4,11,10,5;
plane 3,12,11,4;
plane 23,12,3;
plane 12,23,13;
plane 11,12,13,14;
plane 10,11,14,15;
plane 9,10,15,16;
plane 8,9,16,17;
plane 0,8,17;
plane 18,0,17;
plane 16,19,18,17;
plane 15,20,19,16;
plane 14,21,20,15;
plane 13,22,21,14;
plane 23,22,13;
plane 22,23,24;
plane 21,22,24,25;
plane 20,21,25,26;
plane 19,20,26,27;
plane 18,19,27,28;
plane 0,18,28;
plane 29,0,28;
plane 27,30,29,28;
plane 26,31,30,27;
plane 25,32,31,26;
plane 24,33,32,25;
plane 23,33,24;
plane 33,23,34;
plane 32,33,34,35;
plane 31,32,35,36;
plane 30,31,36,37;
plane 29,30,37,38;
plane 0,29,38;
plane 1,0,38;
plane 37,39,1,38;
plane 36,2,39,37;
plane 35,40,2,36;
plane 34,41,40,35;
plane 23,41,34;
