point 0,(-0.181124,0.233561,0.958975);
point 1,(-0.209545,0.233561,0.95136);
point 2,(-0.237967,0.233561,0.902133);
point 3,(-0.201221,0.213464,0.852906);
point 4,(-0.215933,0.198752,0.873712);
point 5,(-0.221318,0.193367,0.902133);
point 6,(-0.215933,0.198752,0.930554);
point 7,(-0.201221,0.213464,0.95136);
point 8,(-0.181124,0.205139,0.95136);
point 9,(-0.181124,0.184334,0.930554);
point 10,(-0.181124,0.176718,0.902133);
point 11,(-0.181124,0.184334,0.873712);
point 12,(-0.181124,0.205139,0.852906);
point 13,(-0.161027,0.213464,0.852906);
point 14,(-0.146315,0.198752,0.873712);
point 15,(-0.14093,0.193367,0.902133);
point 16,(-0.146315,0.198752,0.930554);
point 17,(-0.161027,0.213464,0.95136);
point 18,(-0.152703,0.233561,0.95136);
point 19,(-0.131897,0.233561,0.930554);
point 20,(-0.124282,0.233561,0.902133);
point 21,(-0.131897,0.233561,0.873712);
point 22,(-0.152703,0.233561,0.852906);
point 23,(-0.181124,0.233561,0.84529);
point 24,(-0.161027,0.253658,0.852906);
point 25,(-0.146315,0.268369,0.873712);
point 26,(-0.14093,0.273754,0.902133);
point 27,(-0.146315,0.268369,0.930554);
point 28,(-0.161027,0.253658,0.95136);
point 29,(-0.181124,0.261982,0.95136);
point 30,(-0.181124,0.282788,0.930554);
point 31,(-0.181124,0.290403,0.902133);
point 32,(-0.181124,0.282788,0.873712);
point 33,(-0.181124,0.261982,0.852906);
point 34,(-0.201221,0.253658,0.852906);
point 35,(-0.215933,0.268369,0.873712);
point 36,(-0.221318,0.273754,0.902133);
point 37,(-0.215933,0.268369,0.930554);
point 38,(-0.201221,0.253658,0.95136);
point 39,(-0.230351,0.233561,0.930554);
point 40,(-0.230351,0.233561,0.873712);
point 41,(-0.209545,0.233561,0.852906);
plane 41,23,3;
plane 41,3,4,40;
plane 2,40,4,5;
plane 2,5,6,39;
plane 1,39,6,7;
plane 7,0,1;
plane 8,0,7;
plane 6,9,8,7;
plane 6,5,10,9;
plane 4,11,10,5;
plane 3,12,11,4;
plane 23,12,3;
plane 12,23,13;
plane 11,12,13,14;
plane 10,11,14,15;
plane 9,10,15,16;
plane 8,9,16,17;
plane 0,8,17;
plane 18,0,17;
plane 16,19,18,17;
plane 15,20,19,16;
plane 14,21,20,15;
plane 13,22,21,14;
plane 23,22,13;
plane 22,23,24;
plane 21,22,24,25;
plane 20,21,25,26;
plane 19,20,26,27;
plane 18,19,27,28;
plane 0,18,28;
plane 29,0,28;
plane 27,30,29,28;
plane 26,31,30,27;
plane 25,32,31,26;
plane 24,33,32,25;
plane 23,33,24;
plane 33,23,34;
plane 32,33,34,35;
plane 31,32,35,36;
plane 30,31,36,37;
plane 29,30,37,38;
plane 0,29,38;
plane 1,0,38;
plane 37,39,1,38;
plane 36,2,39,37;
plane 35,40,2,36;
plane 34,41,40,35;
plane 23,41,34;
