point 0,(-0.012463,-0.020435,0.048016);
point 1,(-0.035379,-0.017823,0.037276);
point 2,(-0.051827,-0.000936,-0.005856);
point 3,(-0.020075,0.015952,-0.039360);
point 4,(-0.011666,0.000001,-0.044711);
point 5,(-0.026387,-0.018814,-0.035957);
point 6,(-0.035009,-0.032839,-0.016558);
point 7,(-0.035222,-0.038314,0.008287);
point 8,(-0.026970,-0.033774,0.031922);
point 9,(-0.009369,-0.040381,0.032525);
point 10,(-0.004737,-0.049758,0.009331);
point 11,(0.000192,-0.046053,-0.015353);
point 12,(0.004098,-0.030258,-0.034913);
point 13,(0.005934,-0.006606,-0.044108);
point 14,(0.022416,0.000001,-0.037904);
point 15,(0.032646,-0.018813,-0.024168);
point 16,(0.033156,-0.032837,-0.002945);
point 17,(0.023810,-0.038313,0.020076);
point 18,(0.007113,-0.033774,0.038726);
point 19,(0.012821,-0.017822,0.046896);
point 20,(0.033697,-0.010684,0.034228);
point 21,(0.044572,-0.000934,0.013395);
point 22,(0.042532,0.008816,-0.010016);
point 23,(0.028124,0.015953,-0.029734);
point 24,(0.005208,0.018565,-0.040474);
point 25,(0.019715,0.031904,-0.024383);
point 26,(0.027967,0.036445,-0.000748);
point 27,(0.027754,0.030969,0.024098);
point 28,(0.019132,0.016945,0.043496);
point 29,(0.004411,-0.001871,0.052246);
point 30,(-0.013189,0.004736,0.051646);
point 31,(-0.011353,0.028388,0.042456);
point 32,(-0.007447,0.044183,0.022892);
point 33,(-0.002518,0.047888,-0.001792);
point 34,(0.002114,0.038511,-0.024986);
point 35,(-0.014367,0.031904,-0.031189);
point 36,(-0.031065,0.036443,-0.012537);
point 37,(-0.040411,0.030967,0.010485);
point 38,(-0.039900,0.016943,0.031707);
point 39,(-0.029671,-0.001871,0.045446);
point 40,(-0.049787,-0.010686,0.017556);
point 41,(-0.040952,0.008814,-0.026688);
plane 3,24,4;
plane 41,3,4,5;
plane 41,5,6,2;
plane 2,6,7,40;
plane 1,40,7,8;
plane 0,1,8;
plane 9,0,8;
plane 8,7,10,9;
plane 6,11,10,7;
plane 5,12,11,6;
plane 4,13,12,5;
plane 4,24,13;
plane 13,24,14;
plane 12,13,14,15;
plane 11,12,15,16;
plane 10,11,16,17;
plane 9,10,17,18;
plane 0,9,18;
plane 19,0,18;
plane 17,20,19,18;
plane 16,21,20,17;
plane 15,22,21,16;
plane 14,23,22,15;
plane 24,23,14;
plane 23,24,25;
plane 22,23,25,26;
plane 21,22,26,27;
plane 20,21,27,28;
plane 20,28,29,19;
plane 0,19,29;
plane 30,0,29;
plane 28,31,30,29;
plane 27,32,31,28;
plane 26,33,32,27;
plane 25,34,33,26;
plane 24,34,25;
plane 34,24,35;
plane 33,34,35,36;
plane 32,33,36,37;
plane 31,32,37,38;
plane 30,31,38,39;
plane 0,30,39;
plane 1,0,39;
plane 38,40,1,39;
plane 37,2,40,38;
plane 36,41,2,37;
plane 35,3,41,36;
plane 24,3,35;
