point 0,(0.228311,-0.0126684,0.408222);
point 1,(0.240069,-0.0377024,0.403978);
point 2,(0.230866,-0.0626749,0.395339);
point 3,(0.206095,-0.0729574,0.387365);
point 4,(0.180265,-0.0625265,0.384727);
point 5,(0.168508,-0.0374924,0.38897);
point 6,(0.17771,-0.01252,0.397609);
point 7,(0.202481,-0.0022374,0.405583);
point 8,(0.149884,-0.113831,0.806931);
point 9,(0.164086,-0.14407,0.801806);
point 10,(0.152971,-0.174235,0.791371);
point 11,(0.123049,-0.186656,0.781738);
point 12,(0.0918483,-0.174056,0.778551);
point 13,(0.0776463,-0.143817,0.783677);
point 14,(0.088762,-0.113652,0.794112);
point 15,(0.118684,-0.101231,0.803744);
plane 0,8,9,1;
plane 1,9,10,2;
plane 2,10,11,3;
plane 3,11,12,4;
plane 4,12,13,5;
plane 5,13,14,6;
plane 6,14,15,7;
plane 8,0,7,15;
